# recorded=2026-09-18T17:19:56+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=9 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
994,102.000,38.993,0.38228,26.760
995,102.001,38.108,0.37360,26.152
996,103.003,40.846,0.39655,27.759
997,101.054,42.359,0.41917,29.342
998,101.942,36.986,0.36281,25.397
999,101.000,42.698,0.42276,29.593
1000,101.000,47.282,0.46814,32.770
1001,101.000,45.222,0.44774,31.342
1002,100.000,35.714,0.35714,25.000
1003,101.393,40.600,0.40042,28.029
1004,100.000,34.442,0.34442,24.109
1005,101.607,45.068,0.44355,31.049
1006,103.000,35.049,0.34028,23.820
1007,100.999,42.431,0.42012,29.408
1008,102.000,42.854,0.42014,29.409
1009,102.000,43.716,0.42859,30.001
1010,100.000,45.149,0.45149,31.604
1011,100.999,45.364,0.44915,31.440
1012,102.000,45.645,0.44750,31.325
1013,101.000,41.705,0.41292,28.904
1014,100.999,39.976,0.39580,27.706
1015,100.000,41.069,0.41069,28.748
1016,102.000,36.352,0.35639,24.948
1017,100.000,40.153,0.40153,28.107
1018,103.000,40.221,0.39049,27.335
1019,102.001,40.285,0.39495,27.646
1020,101.385,41.339,0.40774,28.542
1021,100.000,36.845,0.36845,25.792
1022,100.000,37.760,0.37760,26.432
1023,100.784,41.249,0.40928,28.650
1024,104.831,46.621,0.44473,31.131
1025,100.000,40.498,0.40498,28.348
1026,103.000,35.045,0.34024,23.817
1027,100.000,44.540,0.44540,31.178
1028,101.999,35.742,0.35042,24.529
1029,101.000,38.237,0.37859,26.501
1030,102.058,44.044,0.43155,30.209
1031,105.942,48.477,0.45758,32.031
1032,104.001,34.758,0.33421,23.395
1033,100.000,41.740,0.41740,29.218
1034,101.115,39.263,0.38831,27.181
1035,101.052,42.618,0.42174,29.522
1036,100.000,46.704,0.46704,32.693
1037,100.000,32.222,0.32222,22.556
1038,102.832,41.283,0.40146,28.102
1039,100.000,41.474,0.41474,29.032
1040,101.000,41.373,0.40964,28.675
1041,100.000,32.404,0.32404,22.683
1042,100.000,47.204,0.47204,33.043
1043,102.000,43.559,0.42705,29.893
1044,101.000,35.883,0.35527,24.869
1045,100.000,36.649,0.36649,25.655
1046,104.829,44.869,0.42803,29.962
1047,103.172,48.099,0.46620,32.634
1048,103.173,34.319,0.33263,23.284
1049,105.826,35.139,0.33204,23.243
