# recorded=2026-09-18T17:23:38+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=24 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
1007,110.610,17.343,0.15679,10.975
1008,116.777,17.217,0.14743,10.320
1009,120.000,17.021,0.14185,9.929
1010,112.000,18.000,0.16071,11.250
1011,100.000,16.995,0.16995,11.896
1012,110.000,15.656,0.14232,9.963
1013,100.001,16.026,0.16026,11.218
1014,108.999,16.995,0.15592,10.914
1015,115.001,17.447,0.15171,10.620
1016,106.999,17.609,0.16457,11.520
1017,108.000,17.500,0.16204,11.343
1018,106.000,17.436,0.16449,11.515
1019,100.000,51.520,0.51520,36.064
1020,100.000,99.996,0.99996,69.997
1021,100.000,100.000,1.00000,70.000
1022,100.000,99.994,0.99994,69.996
1023,100.000,100.000,1.00000,70.000
1024,100.000,99.988,0.99988,69.992
1025,100.000,100.000,0.99999,70.000
1026,100.000,100.000,1.00000,70.000
1027,100.000,100.000,1.00000,70.000
1028,100.000,100.000,1.00000,70.000
1029,100.000,100.000,1.00000,70.000
1030,100.000,100.000,0.99999,70.000
1031,100.000,100.000,1.00000,70.000
1032,100.000,99.994,0.99994,69.996
1033,100.000,100.000,1.00000,70.000
1034,100.000,99.989,0.99989,69.992
1035,100.000,100.000,1.00000,70.000
1036,100.000,99.998,0.99998,69.998
1037,100.000,100.000,1.00000,70.000
1038,100.000,100.000,1.00000,70.000
1039,100.000,100.000,0.99999,70.000
1040,100.000,99.996,0.99996,69.997
1041,100.000,100.000,1.00000,70.000
1042,100.000,99.998,0.99998,69.998
1043,100.000,100.000,1.00000,70.000
1044,100.000,99.989,0.99989,69.992
1045,100.000,100.000,1.00000,70.000
1046,100.000,100.000,1.00000,70.000
1047,100.000,100.000,1.00000,70.000
1048,100.000,100.000,1.00000,70.000
1049,100.000,100.000,1.00000,70.000
