# recorded=2026-09-18T18:57:12+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.14.7 cpu_count=4
# workers=5 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
138,101.000,51.152,0.50645,35.452
139,100.000,50.534,0.50534,35.374
140,100.000,81.964,0.81964,57.375
141,100.000,79.635,0.79635,55.744
142,100.000,56.736,0.56736,39.715
143,100.000,99.959,0.99959,69.971
144,100.000,55.570,0.55570,38.899
145,100.000,82.101,0.82101,57.471
146,101.999,81.684,0.80083,56.058
147,101.001,49.643,0.49151,34.406
148,100.000,50.038,0.50038,35.027
149,101.999,50.841,0.49844,34.891
150,101.553,51.552,0.50764,35.535
151,100.000,71.146,0.71146,49.802
152,100.000,90.985,0.90985,63.690
153,101.447,49.757,0.49048,34.333
154,100.000,96.948,0.96948,67.863
155,101.001,67.048,0.66383,46.468
156,100.000,73.209,0.73209,51.246
157,101.000,91.970,0.91060,63.742
158,100.000,50.859,0.50859,35.601
159,100.000,97.744,0.97744,68.421
160,100.000,66.487,0.66487,46.541
161,100.000,70.769,0.70769,49.539
162,102.000,92.957,0.91134,63.794
163,103.000,51.477,0.49978,34.985
164,100.000,51.128,0.51128,35.790
165,101.000,49.692,0.49200,34.440
166,100.000,74.075,0.74075,51.853
167,102.000,89.975,0.88211,61.747
168,100.000,51.312,0.51312,35.919
169,100.221,49.199,0.49090,34.363
170,100.000,85.484,0.85484,59.839
171,100.000,75.955,0.75955,53.169
172,100.000,49.796,0.49796,34.857
173,100.000,51.185,0.51185,35.830
174,100.000,96.979,0.96979,67.885
175,101.778,65.761,0.64613,45.229
176,100.000,50.482,0.50482,35.338
177,100.000,59.746,0.59746,41.822
178,100.004,99.962,0.99959,69.971
179,100.998,53.510,0.52981,37.087
180,100.000,85.753,0.85753,60.027
181,102.000,79.285,0.77731,54.412
182,100.000,60.749,0.60749,42.524
183,100.000,99.962,0.99962,69.974
184,100.000,53.437,0.53437,37.406
185,100.999,50.032,0.49537,34.676
186,100.000,49.983,0.49983,34.988
187,100.000,58.717,0.58717,41.102
188,100.000,99.960,0.99960,69.972
189,100.839,53.446,0.53001,37.101
190,100.161,50.192,0.50111,35.078
191,100.000,49.122,0.49122,34.385
192,100.000,60.631,0.60631,42.441
193,100.000,99.960,0.99960,69.972
194,100.000,53.830,0.53830,37.681
195,100.000,85.080,0.85080,59.556
196,100.000,80.370,0.80370,56.259
197,100.000,48.305,0.48305,33.813
198,102.000,51.792,0.50777,35.544
199,100.000,96.964,0.96964,67.875
200,100.349,67.286,0.67052,46.936
201,100.000,71.153,0.71153,49.807
202,102.650,93.605,0.91189,63.832
203,103.000,50.975,0.49490,34.643
204,100.000,50.337,0.50337,35.236
205,100.000,85.577,0.85577,59.904
206,102.001,78.801,0.77256,54.079
207,100.000,49.706,0.49706,34.794
208,102.058,51.441,0.50404,35.283
209,102.941,52.161,0.50671,35.470
210,100.942,50.530,0.50058,35.041
211,100.000,74.957,0.74957,52.470
212,100.058,88.026,0.87975,61.582
213,100.000,48.876,0.48876,34.213
214,100.000,99.975,0.99975,69.982
215,100.000,62.456,0.62456,43.719
216,100.000,74.552,0.74552,52.187
217,100.668,87.963,0.87380,61.166
218,100.000,50.625,0.50625,35.438
219,100.000,97.763,0.97763,68.434
220,100.000,62.284,0.62284,43.599
221,100.000,73.164,0.73164,51.215
222,100.000,87.893,0.87893,61.525
223,100.667,49.164,0.48838,34.187
224,102.634,51.365,0.50047,35.033
225,100.000,88.523,0.88523,61.966
226,100.000,77.292,0.77292,54.105
227,100.030,47.713,0.47698,33.389
228,102.608,51.850,0.50532,35.373
229,100.000,99.972,0.99972,69.980
230,100.000,62.047,0.62047,43.433
231,100.000,73.965,0.73965,51.775
232,100.000,88.801,0.88801,62.161
233,100.391,48.635,0.48446,33.912
234,101.999,51.346,0.50340,35.238
235,100.001,88.530,0.88529,61.971
236,100.001,75.519,0.75518,52.863
237,100.000,63.139,0.63139,44.197
238,100.000,99.935,0.99935,69.954
239,103.000,53.365,0.51811,36.267
240,100.000,88.677,0.88677,62.074
241,102.999,76.281,0.74060,51.842
242,100.001,50.812,0.50812,35.568
243,100.002,49.774,0.49773,34.841
244,100.000,49.246,0.49246,34.472
245,100.000,51.670,0.51669,36.169
246,100.000,50.137,0.50137,35.096
247,100.000,47.988,0.47988,33.591
248,100.000,51.199,0.51199,35.839
249,101.997,50.286,0.49301,34.511
250,100.000,88.860,0.88860,62.202
251,100.000,75.717,0.75716,53.001
252,100.000,51.336,0.51336,35.935
253,100.000,49.706,0.49706,34.794
254,103.000,50.813,0.49333,34.533
255,100.000,50.157,0.50157,35.110
256,100.000,50.113,0.50112,35.079
257,100.000,63.321,0.63321,44.325
258,100.000,99.905,0.99905,69.933
259,101.516,51.009,0.50247,35.173
260,101.484,49.866,0.49136,34.396
261,100.000,76.281,0.76281,53.396
262,100.000,85.792,0.85792,60.055
263,100.000,50.039,0.50039,35.027
264,100.000,99.963,0.99962,69.974
265,104.000,62.883,0.60464,42.325
266,100.000,50.914,0.50914,35.640
267,100.000,65.589,0.65589,45.912
268,101.000,97.939,0.96969,67.878
269,103.000,52.445,0.50918,35.642
270,100.000,92.142,0.92142,64.500
271,103.391,72.852,0.70462,49.324
272,100.000,51.787,0.51787,36.251
273,100.109,48.262,0.48210,33.747
274,100.000,50.148,0.50148,35.104
275,100.000,51.065,0.51065,35.746
276,101.500,49.717,0.48982,34.287
277,100.000,49.231,0.49231,34.461
278,100.000,54.972,0.54972,38.480
279,100.000,99.957,0.99957,69.970
280,103.000,59.076,0.57355,40.149
281,100.000,79.086,0.79086,55.360
282,100.000,79.750,0.79750,55.825
283,100.000,54.055,0.54055,37.839
284,100.000,99.970,0.99970,69.979
285,100.999,57.305,0.56738,39.717
286,100.000,79.051,0.79051,55.335
287,103.000,82.889,0.80475,56.332
288,100.000,56.156,0.56156,39.309
289,100.000,99.974,0.99974,69.982
290,100.050,48.785,0.48761,34.133
291,102.178,49.815,0.48753,34.127
292,100.000,60.068,0.60068,42.047
293,100.000,99.961,0.99961,69.973
294,100.334,60.362,0.60161,42.113
295,100.000,61.632,0.61632,43.142
296,100.000,99.951,0.99951,69.966
297,100.000,68.143,0.68143,47.700
298,100.000,49.507,0.49507,34.655
299,100.438,48.982,0.48769,34.138
300,100.000,75.919,0.75919,53.144
301,100.000,99.960,0.99960,69.972
302,102.000,50.886,0.49888,34.922
303,103.000,51.466,0.49967,34.977
304,101.000,51.215,0.50708,35.496
305,101.001,49.461,0.48971,34.280
306,100.000,65.423,0.65423,45.796
307,100.000,99.958,0.99958,69.971
308,100.000,61.828,0.61828,43.279
309,102.999,50.492,0.49022,34.315
310,103.000,51.436,0.49938,34.957
311,100.000,85.699,0.85699,59.989
312,100.000,96.959,0.96959,67.871
313,100.000,48.309,0.48309,33.816
314,102.336,51.880,0.50695,35.487
315,100.112,50.048,0.49992,34.994
316,100.000,50.974,0.50974,35.682
317,100.000,70.424,0.70424,49.297
318,100.000,99.929,0.99929,69.950
319,101.552,61.047,0.60114,42.080
320,100.000,64.976,0.64976,45.483
321,100.000,99.739,0.99739,69.817
322,101.999,64.806,0.63536,44.475
323,100.001,49.917,0.49917,34.942
324,100.000,49.886,0.49886,34.920
325,100.000,79.216,0.79216,55.451
326,103.000,97.309,0.94476,66.133
327,100.000,50.102,0.50102,35.071
328,100.000,73.873,0.73873,51.711
329,100.000,99.972,0.99971,69.980
330,101.000,52.826,0.52303,36.612
331,100.000,68.228,0.68227,47.759
332,100.000,99.945,0.99945,69.962
333,100.000,58.394,0.58394,40.875
334,100.000,60.204,0.60204,42.143
335,100.000,99.960,0.99960,69.972
336,101.999,65.855,0.64564,45.195
337,100.000,54.554,0.54554,38.188
338,100.000,99.951,0.99951,69.966
339,102.000,73.025,0.71593,50.115
340,100.000,50.877,0.50876,35.614
341,100.000,96.949,0.96949,67.865
342,102.005,79.403,0.77842,54.490
343,101.994,50.704,0.49713,34.799
344,102.999,51.844,0.50334,35.234
345,100.000,51.217,0.51217,35.852
346,103.000,50.270,0.48805,34.164
347,100.000,90.121,0.90121,63.085
348,100.000,88.179,0.88179,61.725
349,102.001,49.735,0.48759,34.131
350,100.000,50.538,0.50538,35.377
351,100.000,56.888,0.56888,39.821
352,100.000,99.954,0.99954,69.968
353,101.999,75.808,0.74323,52.026
354,101.001,49.901,0.49406,34.584
355,102.999,50.968,0.49484,34.639
356,100.000,51.804,0.51804,36.263
357,103.000,50.439,0.48970,34.279
358,100.000,97.652,0.97652,68.356
359,100.000,83.033,0.83033,58.123
360,100.000,50.742,0.50742,35.519
361,100.000,50.257,0.50257,35.180
362,100.000,49.807,0.49807,34.865
363,101.999,51.212,0.50208,35.146
364,100.000,48.922,0.48922,34.245
365,100.000,50.642,0.50642,35.449
366,103.000,51.262,0.49769,34.838
367,101.001,50.049,0.49554,34.687
368,100.000,51.624,0.51624,36.137
369,100.000,96.974,0.96973,67.881
370,102.000,78.274,0.76739,53.717
371,100.000,50.512,0.50512,35.359
372,100.000,91.367,0.91367,63.957
373,100.000,82.840,0.82840,57.988
374,100.999,51.578,0.51068,35.747
375,100.000,85.311,0.85310,59.717
376,100.000,90.959,0.90959,63.671
377,102.000,50.498,0.49508,34.655
378,100.000,79.549,0.79549,55.684
379,100.000,96.950,0.96950,67.865
380,100.000,49.513,0.49513,34.659
381,100.000,50.825,0.50825,35.577
382,100.000,47.763,0.47763,33.434
383,100.000,96.960,0.96960,67.872
384,100.000,66.842,0.66842,46.790
385,100.000,50.647,0.50647,35.453
386,100.000,49.821,0.49821,34.874
387,102.999,51.162,0.49672,34.771
388,100.002,50.124,0.50123,35.086
389,100.998,49.728,0.49237,34.466
390,100.001,50.075,0.50075,35.053
391,100.000,50.617,0.50617,35.432
392,103.738,51.780,0.49914,34.940
393,100.000,98.959,0.98959,69.271
394,100.261,66.058,0.65886,46.120
395,100.000,73.939,0.73939,51.757
396,100.000,91.003,0.91003,63.702
397,100.000,49.783,0.49783,34.848
398,100.000,98.236,0.98236,68.765
399,100.000,65.421,0.65421,45.795
400,100.000,73.338,0.73338,51.336
401,100.999,92.454,0.91539,64.077
402,103.001,52.065,0.50548,35.384
403,100.000,50.182,0.50182,35.127
404,100.000,83.269,0.83269,58.289
405,101.999,76.311,0.74815,52.371
406,100.000,51.505,0.51505,36.054
407,101.001,49.584,0.49093,34.365
408,100.000,99.947,0.99947,69.963
409,101.000,65.484,0.64836,45.385
410,100.000,51.301,0.51301,35.910
411,100.000,58.833,0.58833,41.183
412,100.000,99.942,0.99942,69.959
413,100.000,50.499,0.50499,35.349
414,103.000,51.828,0.50318,35.223
415,100.000,50.982,0.50982,35.687
416,100.000,48.301,0.48301,33.811
417,102.003,51.866,0.50847,35.593
418,100.000,49.662,0.49662,34.764
419,100.000,50.313,0.50313,35.219
420,100.000,73.314,0.73313,51.319
421,100.996,91.960,0.91053,63.737
422,100.000,49.368,0.49368,34.557
423,100.000,99.964,0.99964,69.974
424,102.000,66.905,0.65593,45.915
425,100.000,49.603,0.49603,34.722
426,101.999,50.960,0.49961,34.973
427,100.000,51.152,0.51151,35.806
428,100.000,50.092,0.50092,35.064
429,103.000,50.489,0.49018,34.313
430,100.000,76.481,0.76481,53.537
431,101.000,89.463,0.88577,62.004
432,100.000,50.816,0.50816,35.571
433,100.000,99.964,0.99964,69.975
434,100.000,64.864,0.64864,45.405
435,100.000,76.216,0.76216,53.352
436,100.000,90.963,0.90963,63.674
437,100.000,50.204,0.50204,35.143
438,101.999,49.545,0.48573,34.001
439,100.000,50.230,0.50230,35.161
440,102.000,51.237,0.50232,35.163
441,100.000,61.850,0.61850,43.295
442,100.000,96.982,0.96982,67.887
443,100.000,50.915,0.50915,35.640
444,101.000,50.364,0.49865,34.906
445,100.000,76.445,0.76445,53.511
446,102.000,90.571,0.88795,62.156
447,103.000,51.291,0.49797,34.858
448,103.000,51.191,0.49700,34.790
449,100.000,49.643,0.49643,34.750
450,100.000,51.508,0.51508,36.055
451,100.000,49.768,0.49768,34.838
452,102.000,49.717,0.48742,34.120
453,102.000,51.645,0.50632,35.443
454,100.000,90.970,0.90970,63.679
455,100.999,69.677,0.68988,48.291
456,100.000,49.959,0.49958,34.971
457,100.000,55.381,0.55381,38.767
458,100.000,99.959,0.99959,69.971
459,103.000,61.085,0.59306,41.514
460,100.000,81.639,0.81639,57.147
461,101.003,84.410,0.83572,58.500
462,100.000,56.744,0.56744,39.721
463,100.000,99.961,0.99960,69.972
464,100.000,60.272,0.60272,42.190
465,100.000,81.376,0.81376,56.963
466,100.000,85.349,0.85349,59.744
467,100.000,55.470,0.55470,38.829
468,100.000,99.960,0.99960,69.972
469,100.441,58.636,0.58378,40.865
470,100.000,81.963,0.81963,57.374
471,102.556,87.506,0.85325,59.728
472,100.000,49.155,0.49155,34.408
473,100.000,49.920,0.49920,34.944
474,100.000,91.009,0.91009,63.706
475,102.999,71.657,0.69571,48.700
476,100.000,51.226,0.51226,35.858
477,100.000,49.401,0.49401,34.581
478,102.000,50.755,0.49760,34.832
479,100.000,90.920,0.90920,63.644
480,100.000,68.061,0.68061,47.643
481,100.000,65.042,0.65042,45.530
482,100.000,93.958,0.93958,65.771
483,100.000,50.344,0.50344,35.241
484,101.000,50.241,0.49744,34.821
485,101.119,50.399,0.49841,34.889
486,100.000,64.985,0.64985,45.489
487,100.000,93.938,0.93938,65.756
488,100.000,49.234,0.49234,34.464
489,102.880,50.660,0.49242,34.469
490,101.000,50.654,0.50153,35.107
491,100.000,51.024,0.51024,35.717
492,100.000,57.071,0.57071,39.950
493,100.000,99.960,0.99960,69.972
494,100.000,59.378,0.59378,41.565
495,100.000,81.864,0.81864,57.305
496,103.000,85.843,0.83343,58.340
497,100.000,50.926,0.50926,35.648
498,103.000,50.567,0.49095,34.366
499,100.000,50.196,0.50196,35.137
500,102.000,50.452,0.49463,34.624
501,100.000,68.255,0.68255,47.779
502,100.000,90.950,0.90950,63.665
503,100.000,49.492,0.49492,34.644
504,100.000,49.557,0.49557,34.690
505,100.000,82.963,0.82963,58.074
506,100.000,83.019,0.83019,58.113
507,100.000,58.811,0.58811,41.168
508,100.000,99.960,0.99960,69.972
509,100.000,59.911,0.59911,41.938
510,103.000,50.647,0.49172,34.420
511,100.000,51.217,0.51217,35.852
512,100.000,59.718,0.59718,41.803
513,100.000,99.960,0.99960,69.972
514,101.775,58.299,0.57283,40.098
515,100.000,84.301,0.84301,59.011
516,101.029,83.531,0.82681,57.877
517,100.000,58.620,0.58620,41.034
518,100.000,99.960,0.99960,69.972
519,100.000,57.410,0.57410,40.187
520,100.000,82.562,0.82562,57.793
521,102.196,84.431,0.82617,57.832
522,100.000,60.081,0.60081,42.057
523,100.000,99.964,0.99964,69.974
524,104.000,60.289,0.57970,40.579
525,100.000,86.623,0.86623,60.636
526,100.706,80.641,0.80076,56.053
527,100.000,60.518,0.60518,42.363
528,100.000,99.960,0.99960,69.972
529,100.293,56.328,0.56164,39.315
530,105.001,51.755,0.49290,34.503
531,100.000,71.319,0.71319,49.923
532,100.000,87.948,0.87948,61.563
533,100.000,50.435,0.50435,35.304
534,100.000,93.948,0.93947,65.763
535,101.000,63.012,0.62388,43.672
536,100.000,69.299,0.69299,48.509
537,100.000,87.994,0.87994,61.596
538,100.000,49.109,0.49108,34.376
539,100.000,93.922,0.93922,65.745
540,100.000,64.241,0.64241,44.969
541,101.998,50.236,0.49252,34.476
542,101.000,49.525,0.49035,34.324
543,100.000,50.587,0.50587,35.411
544,100.000,93.963,0.93963,65.774
545,100.000,93.953,0.93953,65.767
546,100.001,49.645,0.49645,34.751
547,102.000,50.280,0.49294,34.506
548,100.000,49.402,0.49402,34.582
549,100.000,64.717,0.64717,45.302
550,100.999,94.943,0.94004,65.803
551,100.001,49.615,0.49614,34.730
552,100.000,88.723,0.88723,62.106
553,100.000,69.978,0.69978,48.985
554,101.999,50.339,0.49352,34.546
555,100.000,57.313,0.57312,40.119
556,100.000,99.910,0.99910,69.937
557,100.000,61.673,0.61673,43.171
558,100.000,80.630,0.80630,56.441
559,102.999,88.737,0.86152,60.307
560,100.000,55.863,0.55863,39.104
561,100.000,99.959,0.99959,69.971
562,102.895,61.364,0.59638,41.746
563,100.000,83.312,0.83312,58.318
564,100.109,85.891,0.85797,60.058
565,100.000,57.994,0.57994,40.596
566,100.000,99.934,0.99934,69.954
567,102.996,77.284,0.75036,52.525
568,100.000,52.552,0.52552,36.786
569,100.000,99.802,0.99802,69.862
570,102.000,81.535,0.79936,55.955
571,100.000,49.896,0.49895,34.927
572,100.000,96.958,0.96958,67.870
573,103.000,91.140,0.88485,61.940
574,100.000,50.437,0.50437,35.306
575,100.000,89.125,0.89124,62.387
576,100.000,93.937,0.93937,65.756
577,100.000,51.034,0.51034,35.724
578,100.000,82.630,0.82630,57.841
579,100.000,99.652,0.99652,69.756
580,100.000,52.810,0.52810,36.967
581,102.000,50.141,0.49158,34.410
582,100.000,51.019,0.51019,35.713
