# recorded=2026-09-18T17:21:45+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=15 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
889,100.000,26.375,0.26375,18.463
890,107.000,25.827,0.24137,16.896
891,103.000,24.895,0.24170,16.919
892,100.000,25.825,0.25825,18.078
893,100.998,24.535,0.24292,17.005
894,103.001,26.157,0.25395,17.776
895,100.000,26.880,0.26880,18.816
896,101.001,23.685,0.23451,16.415
897,109.000,27.150,0.24909,17.436
898,108.000,26.456,0.24497,17.148
899,102.610,26.020,0.25358,17.751
900,100.000,25.318,0.25318,17.722
901,103.390,25.356,0.24524,17.167
902,106.000,26.142,0.24662,17.263
903,102.999,26.260,0.25495,17.847
904,107.001,26.081,0.24375,17.063
905,102.721,26.074,0.25383,17.768
906,100.110,25.132,0.25104,17.573
907,100.111,24.591,0.24564,17.195
908,104.058,25.755,0.24750,17.325
909,112.000,27.551,0.24599,17.220
910,106.999,27.355,0.25565,17.896
911,102.814,25.506,0.24808,17.365
912,100.000,25.441,0.25441,17.809
913,100.000,25.949,0.25949,18.164
914,107.186,25.262,0.23569,16.498
915,104.000,25.551,0.24569,17.198
916,103.000,26.387,0.25618,17.933
917,101.000,25.099,0.24851,17.395
918,100.345,25.071,0.24985,17.489
919,105.655,25.730,0.24353,17.047
920,100.000,27.122,0.27122,18.985
921,101.000,23.339,0.23108,16.175
922,101.999,25.382,0.24884,17.419
923,101.669,25.725,0.25302,17.712
924,100.059,25.006,0.24991,17.494
925,100.000,26.761,0.26761,18.733
926,100.273,23.354,0.23290,16.303
927,104.961,26.155,0.24919,17.443
928,103.040,25.589,0.24834,17.384
929,100.000,24.393,0.24393,17.075
930,101.999,25.650,0.25147,17.603
931,102.999,26.106,0.25346,17.742
932,106.001,25.946,0.24477,17.134
933,111.001,27.990,0.25216,17.651
934,100.000,24.801,0.24801,17.361
935,102.999,26.459,0.25689,17.982
936,102.000,25.347,0.24850,17.395
937,100.954,25.135,0.24898,17.428
938,100.000,26.711,0.26711,18.697
939,108.437,25.182,0.23223,16.256
940,105.610,26.170,0.24780,17.346
941,100.000,25.283,0.25283,17.698
942,100.000,24.587,0.24587,17.211
943,100.000,24.928,0.24928,17.450
944,101.994,25.343,0.24847,17.393
945,103.005,25.535,0.24790,17.353
946,100.000,26.324,0.26324,18.427
947,100.999,24.133,0.23894,16.726
948,101.000,24.971,0.24724,17.307
949,101.569,26.723,0.26311,18.417
950,100.107,24.182,0.24156,16.909
951,100.110,25.329,0.25301,17.711
952,100.000,25.737,0.25736,18.016
953,106.215,25.774,0.24266,16.986
954,103.000,24.296,0.23588,16.512
955,100.000,26.518,0.26518,18.562
956,100.001,24.633,0.24633,17.243
957,105.000,25.566,0.24349,17.044
958,108.000,26.825,0.24839,17.387
959,101.001,25.538,0.25285,17.700
960,103.000,25.509,0.24766,17.336
961,100.000,25.864,0.25864,18.105
962,101.000,24.735,0.24490,17.143
963,102.000,25.657,0.25154,17.608
964,104.000,25.503,0.24522,17.166
965,102.000,25.537,0.25036,17.525
966,103.001,25.230,0.24495,17.147
967,100.000,25.300,0.25300,17.710
968,100.000,24.869,0.24868,17.408
969,101.000,25.289,0.25039,17.527
970,101.000,25.709,0.25454,17.818
971,102.999,25.060,0.24330,17.031
972,105.000,26.266,0.25015,17.511
973,107.001,27.255,0.25472,17.831
974,105.000,25.765,0.24538,17.176
975,106.001,26.149,0.24669,17.268
976,107.000,27.030,0.25262,17.684
977,101.698,25.652,0.25224,17.657
978,105.302,26.179,0.24861,17.403
979,100.001,25.156,0.25156,17.609
980,101.336,25.792,0.25452,17.816
981,100.056,24.571,0.24558,17.190
982,102.608,25.791,0.25135,17.595
983,100.999,25.059,0.24811,17.368
984,108.001,25.882,0.23964,16.775
985,100.999,25.510,0.25257,17.680
986,104.530,27.035,0.25864,18.105
987,103.470,25.097,0.24255,16.979
988,100.000,25.628,0.25628,17.940
989,101.000,24.595,0.24351,17.046
990,100.000,26.880,0.26880,18.816
991,100.001,22.849,0.22849,15.995
992,101.002,25.065,0.24816,17.372
993,100.057,25.672,0.25658,17.960
994,100.055,25.049,0.25035,17.524
995,105.662,25.749,0.24370,17.059
996,100.110,25.634,0.25606,17.924
997,101.112,24.680,0.24409,17.086
998,104.001,26.487,0.25468,17.827
999,103.789,25.932,0.24985,17.490
1000,106.211,25.644,0.24144,16.901
1001,103.000,26.588,0.25814,18.070
1002,106.000,26.074,0.24598,17.219
1003,100.000,24.860,0.24860,17.402
1004,104.999,26.751,0.25477,17.834
1005,101.000,24.908,0.24662,17.263
1006,109.001,26.657,0.24456,17.119
1007,100.000,26.344,0.26344,18.441
1008,101.536,24.386,0.24017,16.812
1009,102.636,25.787,0.25125,17.587
1010,107.828,26.484,0.24561,17.193
1011,100.000,26.667,0.26667,18.667
1012,106.000,25.330,0.23896,16.727
1013,108.000,27.607,0.25562,17.893
1014,103.000,25.185,0.24451,17.116
1015,107.839,26.774,0.24828,17.379
1016,105.160,25.577,0.24322,17.025
1017,104.001,25.977,0.24977,17.484
1018,100.000,25.006,0.25006,17.504
1019,106.000,26.317,0.24827,17.379
1020,100.000,26.424,0.26424,18.497
1021,100.999,24.516,0.24273,16.991
1022,100.000,26.522,0.26522,18.565
1023,102.958,23.758,0.23075,16.153
1024,106.042,26.675,0.25155,17.609
1025,102.000,26.028,0.25517,17.862
1026,100.000,25.992,0.25992,18.194
1027,108.465,25.368,0.23388,16.372
1028,100.058,25.418,0.25403,17.782
1029,102.476,24.916,0.24314,17.020
1030,106.000,26.285,0.24797,17.358
1031,100.000,25.881,0.25881,18.117
1032,104.995,25.446,0.24236,16.965
1033,108.006,27.511,0.25472,17.830
1034,102.999,24.797,0.24075,16.852
1035,107.001,26.989,0.25223,17.656
1036,105.999,26.836,0.25317,17.722
1037,100.170,25.100,0.25057,17.540
1038,104.831,26.035,0.24835,17.384
1039,100.613,26.029,0.25871,18.109
1040,102.386,25.073,0.24489,17.142
1041,110.001,27.042,0.24583,17.208
1042,109.001,27.360,0.25100,17.570
1043,105.113,26.981,0.25669,17.968
1044,105.886,25.697,0.24269,16.988
1045,109.000,27.564,0.25288,17.702
1046,100.000,25.588,0.25588,17.912
1047,103.001,24.474,0.23761,16.633
1048,101.388,26.483,0.26121,18.285
1049,107.546,26.244,0.24403,17.082
